"district","bezirk","state","week","inzidenz","rate_erstimpf","rate_zweitimpf","rate_drittimpf","rate_viertimpf","density","area","M.A00.04","M.A05.14","M.A15.34","M.A35.59","M.A60.79","M.A80.","M.Aunb","F.A00.04","F.A05.14","F.A15.34","F.A35.59","F.A60.79","F.A80.","F.Aunb","Unb.A00.04","Unb.A05.14","Unb.A15.34","Unb.A35.59","Unb.A60.79","Unb.A80.","Unb.Aunb","total_cases","kr_erstimpf","kr_zweitimpf","kr_drittimpf","kr_viertimpf","population","male","female","m_anteil","f_anteil"
"LK Aichach-Friedberg","Schwaben","Bayern",102,403.576856674881,0.629033924065576,0.624223465006124,0.368029630066845,0.000191828122002686,174,780.23,4,29,127,102,30,2,0,5,32,131,70,12,2,0,1,0,0,0,0,0,0,547,617,562,4037,0,135538,67418,68120,0.497410320352964,0.502589679647036
"LK Aichach-Friedberg","Schwaben","Bayern",103,602.045182900736,0.632324514158391,0.631712139768921,0.398500789446502,0.000191828122002686,174,780.23,15,54,191,123,27,8,1,9,53,149,154,20,5,1,0,1,1,1,1,1,1,816,446,1015,4130,0,135538,67418,68120,0.497410320352964,0.502589679647036
"LK Aichach-Friedberg","Schwaben","Bayern",104,1025.54265224513,0.637275155306999,0.637275155306999,0.425091118357951,0.000191828122002686,174,780.23,46,131,233,221,57,3,0,46,111,212,238,53,15,0,0,4,4,4,4,4,4,1390,391,754,3604,0,135538,67418,68120,0.497410320352964,0.502589679647036
"LK Aichach-Friedberg","Schwaben","Bayern",105,1516.9177647597,0.643310363145391,0.643310363145391,0.444340332600452,0.000191828122002686,174,780.23,69,206,257,337,83,19,1,73,190,289,386,87,33,2,0,4,4,4,4,4,4,2056,299,818,2609,0,135538,67418,68120,0.497410320352964,0.502589679647036
"LK Aichach-Friedberg","Schwaben","Bayern",106,2138.88356032994,0.646955097463442,0.646955097463442,0.457576473018637,0.000332010211158494,174,780.23,75,299,390,455,108,20,2,78,265,429,549,109,52,1,1,11,11,11,11,11,11,2899,188,494,1794,19,135538,67418,68120,0.497410320352964,0.502589679647036
"LK Aichach-Friedberg","Schwaben","Bayern",107,2323.33367764022,0.650614587790878,0.650614587790878,0.466393188626068,0.000568106361315646,174,780.23,58,348,433,554,115,21,2,46,299,455,617,121,28,3,1,8,8,8,8,8,8,3149,102,496,1195,32,135538,67418,68120,0.497410320352964,0.502589679647036
"LK Aichach-Friedberg","Schwaben","Bayern",108,2117.48734672195,0.654502796263778,0.654502796263778,0.472546444539539,0.00158627100886836,174,780.23,46,274,380,554,116,17,3,57,281,413,567,131,15,2,2,2,2,2,2,2,2,2870,81,527,834,138,135538,67418,68120,0.497410320352964,0.502589679647036
"LK Aichach-Friedberg","Schwaben","Bayern",109,2181.67598754593,0.656421077483805,0.656421077483805,0.476921601322138,0.00271510572680724,174,780.23,74,307,387,522,137,22,0,55,274,424,583,126,26,1,1,3,3,3,3,3,3,2957,42,260,593,153,135538,67418,68120,0.497410320352964,0.502589679647036
"LK Aichach-Friedberg","Schwaben","Bayern",110,1696.20327878529,0.657380218093819,0.657380218093819,0.479968717260104,0.00349717422420281,174,780.23,51,155,388,382,103,9,0,40,139,426,458,112,11,0,1,4,4,4,4,4,4,2299,35,130,413,106,135538,67418,68120,0.497410320352964,0.502589679647036
"LK Aichach-Friedberg","Schwaben","Bayern",111,2130.02995469905,0.65833198069914,0.65833198069914,0.482285410733521,0.00469241098437339,174,780.23,52,210,486,448,141,24,1,40,212,517,544,149,36,3,0,4,4,4,4,4,4,2887,21,129,314,162,135538,67418,68120,0.497410320352964,0.502589679647036
"LK Aichach-Friedberg","Schwaben","Bayern",112,2146.9993654916,0.658981245112072,0.658981245112072,0.485133320544792,0.00633770603078104,174,780.23,41,214,488,501,138,25,0,41,237,478,564,142,35,0,0,1,1,1,1,1,1,2910,35,88,386,223,135538,67418,68120,0.497410320352964,0.502589679647036
"LK Aichach-Friedberg","Schwaben","Bayern",113,2335.13848514808,0.659652643539081,0.659652643539081,0.487531172069825,0.00838879133527129,174,780.23,68,200,405,536,165,28,0,51,219,430,662,149,46,0,2,34,34,34,34,34,34,3165,41,91,325,278,135538,67418,68120,0.497410320352964,0.502589679647036
"LK Aichach-Friedberg","Schwaben","Bayern",114,1851.87917779516,0.660309285956706,0.660309285956706,0.489855243547935,0.0124171818973277,174,780.23,36,200,305,393,127,17,0,37,156,325,409,130,22,1,4,58,58,58,58,58,58,2510,48,89,315,546,135538,67418,68120,0.497410320352964,0.502589679647036
"LK Aichach-Friedberg","Schwaben","Bayern",115,1167.93814280866,0.660530626097478,0.660530626097478,0.49112426035503,0.0148371674364385,174,780.23,23,113,195,303,84,12,0,14,125,208,342,109,13,0,0,7,7,7,7,7,7,1583,5,30,172,328,135538,67418,68120,0.497410320352964,0.502589679647036
"LK Aichach-Friedberg","Schwaben","Bayern",116,964.305213298116,0.660788856261713,0.660788856261713,0.492245717068276,0.0169841668019301,174,780.23,21,79,165,269,83,15,0,18,79,192,276,86,11,0,1,2,2,2,2,2,2,1307,11,35,152,291,135538,67418,68120,0.497410320352964,0.502589679647036
"LK Aichach-Friedberg","Schwaben","Bayern",117,886.8361640278,0.661091354454101,0.661091354454101,0.492976139532825,0.0187696439374935,174,780.23,14,73,154,245,75,5,0,10,73,171,292,72,12,0,0,1,1,1,1,1,1,1202,7,41,99,242,135538,67418,68120,0.497410320352964,0.502589679647036
"LK Aichach-Friedberg","Schwaben","Bayern",118,862.488748542844,0.661342206613643,0.661342206613643,0.493721318006758,0.0210863374109106,174,780.23,6,77,182,207,70,13,0,14,87,188,239,61,6,1,0,3,3,3,3,3,3,1169,16,34,101,314,135538,67418,68120,0.497410320352964,0.502589679647036
"LK Aichach-Friedberg","Schwaben","Bayern",119,773.952692233912,0.66139385264649,0.66139385264649,0.494377960424383,0.0227906564948575,174,780.23,18,52,165,194,62,9,1,10,58,175,203,67,17,0,0,3,3,3,3,3,3,1049,5,7,89,231,135538,67418,68120,0.497410320352964,0.502589679647036
"LK Aichach-Friedberg","Schwaben","Bayern",120,687.630037332704,0.661467632693414,0.661467632693414,0.495049358851392,0.0240301612831826,174,780.23,12,49,119,181,53,11,0,13,60,130,224,59,15,0,0,1,1,1,1,1,1,932,5,10,91,168,135538,67418,68120,0.497410320352964,0.502589679647036
"LK Aichach-Friedberg","Schwaben","Bayern",121,411.692661836533,0.661659460815417,0.661659460815417,0.495698623264324,0.0250188139119656,174,780.23,5,22,59,109,43,6,0,9,39,76,132,51,7,0,0,0,0,0,0,0,0,558,0,26,88,134,135538,67418,68120,0.497410320352964,0.502589679647036
"LK Aichach-Friedberg","Schwaben","Bayern",122,261.181366111349,0.661762752881111,0.661762752881111,0.496163437559946,0.025815638418746,174,780.23,3,38,39,57,21,7,0,6,22,51,75,33,2,0,0,0,0,0,0,0,0,354,7,14,63,108,135538,67418,68120,0.497410320352964,0.502589679647036
"LK Aichach-Friedberg","Schwaben","Bayern",123,345.290619604834,0.661910312974959,0.661910312974959,0.496650385869645,0.0266124629255264,174,780.23,4,35,74,88,30,3,0,2,20,82,99,27,4,0,0,0,0,0,0,0,0,468,7,20,66,108,135538,67418,68120,0.497410320352964,0.502589679647036
"LK Aichach-Friedberg","Schwaben","Bayern",124,320.943204119878,0.661947202998421,0.661947202998421,0.497041420118343,0.0270920332305331,174,780.23,2,16,60,92,29,6,0,3,13,74,99,36,5,0,0,0,0,0,0,0,0,435,6,5,53,65,135538,67418,68120,0.497410320352964,0.502589679647036
"LK Aichach-Friedberg","Schwaben","Bayern",125,341.601617258629,0.661984093021883,0.661984093021883,0.497380808334194,0.0279109917513908,174,780.23,5,8,62,93,44,7,0,5,4,77,114,38,5,0,1,0,0,0,0,0,0,463,0,5,46,111,135538,67418,68120,0.497410320352964,0.502589679647036
"LK Aichach-Friedberg","Schwaben","Bayern",126,405.052457613363,0.662183299148578,0.662183299148578,0.497786598592277,0.0290693384880993,174,780.23,7,20,64,125,45,7,0,3,14,64,127,42,19,0,0,2,2,2,2,2,2,549,14,27,55,157,135538,67418,68120,0.497410320352964,0.502589679647036
"LK Aichach-Friedberg","Schwaben","Bayern",127,419.808466998185,0.66222018917204,0.66222018917204,0.49816287683159,0.0301170151544216,174,780.23,3,22,65,120,45,9,0,3,29,87,136,46,4,0,0,0,0,0,0,0,0,569,5,5,51,142,135538,67418,68120,0.497410320352964,0.502589679647036
"LK Aichach-Friedberg","Schwaben","Bayern",128,669.185025601676,0.662264457200195,0.662264457200195,0.498539155070903,0.0315631040741342,174,780.23,9,40,109,197,59,11,0,6,53,111,220,69,16,0,1,1,1,1,1,1,1,907,6,6,51,196,135538,67418,68120,0.497410320352964,0.502589679647036
"LK Aichach-Friedberg","Schwaben","Bayern",129,813.05611710369,0.662316103233042,0.662316103233042,0.499070371408756,0.0333116911862356,174,780.23,10,68,140,223,71,15,0,11,63,166,244,73,12,0,0,1,1,1,1,1,1,1102,0,7,72,237,135538,67418,68120,0.497410320352964,0.502589679647036
"LK Aichach-Friedberg","Schwaben","Bayern",130,931.841992651507,0.662426773303428,0.662426773303428,0.499645855774764,0.0351635703640307,174,780.23,7,83,141,249,88,21,1,11,69,149,319,105,20,0,0,0,0,0,0,0,0,1263,6,15,78,251,135538,67418,68120,0.497410320352964,0.502589679647036
"LK Aichach-Friedberg","Schwaben","Bayern",131,849.946140565745,0.66261860142543,0.66261860142543,0.500162316103233,0.0373991057858313,174,780.23,2,54,121,240,102,21,0,11,52,126,291,106,20,0,0,1,1,1,1,1,1,1152,0,26,70,303,135538,67418,68120,0.497410320352964,0.502589679647036
"LK Aichach-Friedberg","Schwaben","Bayern",132,420.546267467426,0.66261860142543,0.66261860142543,0.500619752394163,0.0392214729448568,174,780.23,1,13,61,113,67,14,0,4,11,60,155,56,15,0,0,0,0,0,0,0,0,570,5,0,62,247,135538,67418,68120,0.497410320352964,0.502589679647036
"LK Aichach-Friedberg","Schwaben","Bayern",133,331.272410689253,0.66261860142543,0.66261860142543,0.500900116572474,0.0404388437191046,174,780.23,6,4,46,103,44,12,0,2,13,72,100,42,5,0,0,0,0,0,0,0,0,449,5,0,38,165,135538,67418,68120,0.497410320352964,0.502589679647036
"LK Aichach-Friedberg","Schwaben","Bayern",134,277.412976434653,0.662655491448893,0.662655491448893,0.501106700703862,0.0415750564417359,174,780.23,3,2,47,70,36,10,1,1,5,59,100,31,11,0,0,0,0,0,0,0,0,376,0,5,28,154,135538,67418,68120,0.497410320352964,0.502589679647036
"LK Aichach-Friedberg","Schwaben","Bayern",135,295.85798816568,0.662692381472355,0.662692381472355,0.501401820891558,0.0431613274506043,174,780.23,8,9,40,92,36,8,0,2,17,60,95,27,7,0,0,0,0,0,0,0,0,401,5,5,40,215,135538,67418,68120,0.497410320352964,0.502589679647036
"LK Aichach-Friedberg","Schwaben","Bayern",136,205.846330918266,0.662729271495817,0.662729271495817,0.501615783027638,0.0442385161356963,174,780.23,0,4,32,71,27,7,0,4,2,32,68,27,5,0,0,0,0,0,0,0,0,279,0,5,29,146,135538,67418,68120,0.497410320352964,0.502589679647036
"LK Aichach-Friedberg","Schwaben","Bayern",137,229.455945933982,0.662780917528664,0.662780917528664,0.501792855140256,0.0452124127550945,174,780.23,4,6,23,67,34,12,0,5,6,34,73,39,8,0,0,0,0,0,0,0,0,311,0,7,24,132,135538,67418,68120,0.497410320352964,0.502589679647036
"LK Aichach-Friedberg","Schwaben","Bayern",138,227.980344995499,0.662780917528664,0.662780917528664,0.502169133379569,0.0463117354542638,174,780.23,1,10,32,52,39,1,0,5,8,53,61,41,0,0,0,1,1,1,1,1,1,309,0,0,51,149,135538,67418,68120,0.497410320352964,0.502589679647036
"LK Aichach-Friedberg","Schwaben","Bayern",139,337.912614912423,0.662817807552126,0.662817807552126,0.50244949755788,0.0484661128244478,174,780.23,5,15,39,112,34,7,0,2,18,62,109,50,5,0,0,0,0,0,0,0,0,458,10,5,38,292,135538,67418,68120,0.497410320352964,0.502589679647036
"LK Aichach-Friedberg","Schwaben","Bayern",140,680.989833109534,0.662854697575588,0.662854697575588,0.50287742183004,0.0518968850064189,174,780.23,9,22,93,193,97,14,0,3,26,107,248,91,14,0,0,1,1,1,1,1,1,923,0,5,58,465,135538,67418,68120,0.497410320352964,0.502589679647036
"LK Aichach-Friedberg","Schwaben","Bayern",141,1017.42684708347,0.66289158759905,0.66289158759905,0.503224188050584,0.0552169871180038,174,780.23,8,20,147,305,138,31,1,6,31,166,341,165,19,1,0,0,0,0,0,0,0,1379,0,5,47,450,135538,67418,68120,0.497410320352964,0.502589679647036
"LK Aichach-Friedberg","Schwaben","Bayern",142,1069.07287993035,0.662928477622512,0.662928477622512,0.503570954271127,0.0598651300742227,174,780.23,6,24,151,290,135,30,1,2,21,181,386,167,49,0,0,1,1,1,1,1,1,1449,5,5,47,630,135538,67418,68120,0.497410320352964,0.502589679647036
"LK Aichach-Friedberg","Schwaben","Bayern",143,706.075049063731,0.662965367645974,0.662965367645974,0.503998878543287,0.0657896678422287,174,780.23,3,22,70,190,108,32,0,4,32,92,221,118,59,0,0,1,1,1,1,1,1,957,0,5,58,803,135538,67418,68120,0.497410320352964,0.502589679647036
"LK Aichach-Friedberg","Schwaben","Bayern",144,416.11946465198,0.663002257669436,0.663002257669436,0.504692410984373,0.0741194351399607,174,780.23,5,21,47,113,60,15,0,0,11,63,140,63,26,0,0,0,0,0,0,0,0,564,6,5,94,1129,135538,67418,68120,0.497410320352964,0.502589679647036
"LK Aichach-Friedberg","Schwaben","Bayern",145,241.99855391108,0.663039147692898,0.663039147692898,0.504780947040682,0.0766943587776122,174,780.23,5,7,30,58,39,14,0,1,8,29,78,45,14,0,0,0,0,0,0,0,0,328,0,5,12,349,135538,67418,68120,0.497410320352964,0.502589679647036
"LK Aichach-Friedberg","Schwaben","Bayern",146,191.828122002686,0.663039147692898,0.663039147692898,0.504832593073529,0.0779559975800145,174,780.23,2,5,31,61,20,7,0,1,4,29,63,32,5,0,0,0,0,0,0,0,0,260,0,0,7,171,135538,67418,68120,0.497410320352964,0.502589679647036
"LK Aichach-Friedberg","Schwaben","Bayern",147,149.035694786702,0.663039147692898,0.663039147692898,0.504832593073529,0.0779559975800145,174,780.23,1,2,12,30,17,9,0,0,7,19,43,22,37,3,0,0,0,0,0,0,0,202,0,0,0,0,135538,67418,68120,0.497410320352964,0.502589679647036
"LK Aichach-Friedberg","Schwaben","Bayern",148,144.608891971255,0.663039147692898,0.663039147692898,0.504832593073529,0.0779559975800145,174,780.23,3,3,17,39,17,10,0,1,1,27,55,15,8,0,0,0,0,0,0,0,0,196,0,0,0,0,135538,67418,68120,0.497410320352964,0.502589679647036
"LK Altötting","Oberbayern","Bayern",1,0,0,0,0,0,197,569.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112116,55429,56687,0.494389739198687,0.505610260801313
"LK Altötting","Oberbayern","Bayern",2,0,0,0,0,0,197,569.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112116,55429,56687,0.494389739198687,0.505610260801313
"LK Altötting","Oberbayern","Bayern",3,0,0,0,0,0,197,569.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112116,55429,56687,0.494389739198687,0.505610260801313
"LK Altötting","Oberbayern","Bayern",4,0,0,0,0,0,197,569.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112116,55429,56687,0.494389739198687,0.505610260801313
"LK Altötting","Oberbayern","Bayern",5,0,0,0,0,0,197,569.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112116,55429,56687,0.494389739198687,0.505610260801313
"LK Altötting","Oberbayern","Bayern",6,0,0,0,0,0,197,569.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112116,55429,56687,0.494389739198687,0.505610260801313
"LK Altötting","Oberbayern","Bayern",7,0,0,0,0,0,197,569.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112116,55429,56687,0.494389739198687,0.505610260801313
"LK Altötting","Oberbayern","Bayern",8,30.3257340611509,0,0,0,0,197,569.28,0,0,2,8,7,1,0,0,0,3,8,3,2,0,0,0,0,0,0,0,0,34,0,0,0,0,112116,55429,56687,0.494389739198687,0.505610260801313
"LK Altötting","Oberbayern","Bayern",9,75.8143351528774,0,0,0,0,197,569.28,1,1,4,14,16,8,0,0,1,7,19,10,4,0,0,0,0,0,0,0,0,85,0,0,0,0,112116,55429,56687,0.494389739198687,0.505610260801313
"LK Altötting","Oberbayern","Bayern",10,138.249669984659,0,0,0,0,197,569.28,0,2,16,32,19,5,0,0,0,16,33,14,18,0,0,0,0,0,0,0,0,155,0,0,0,0,112116,55429,56687,0.494389739198687,0.505610260801313
"LK Altötting","Oberbayern","Bayern",11,127.546469727782,0,0,0,0,197,569.28,0,2,10,27,13,8,0,1,2,12,36,21,11,0,0,0,0,0,0,0,0,143,0,0,0,0,112116,55429,56687,0.494389739198687,0.505610260801313
"LK Altötting","Oberbayern","Bayern",12,94.5449356024118,0,0,0,0,197,569.28,1,0,8,9,4,12,0,0,0,8,32,12,20,0,0,0,0,0,0,0,0,106,0,0,0,0,112116,55429,56687,0.494389739198687,0.505610260801313
"LK Altötting","Oberbayern","Bayern",13,33.8934674801099,0,0,0,0,197,569.28,0,1,7,9,0,4,0,0,0,2,4,4,7,0,0,0,0,0,0,0,0,38,0,0,0,0,112116,55429,56687,0.494389739198687,0.505610260801313
"LK Altötting","Oberbayern","Bayern",14,10.7032002568768,0,0,0,0,197,569.28,0,0,2,2,0,0,0,0,2,1,4,1,0,0,0,0,0,0,0,0,0,12,0,0,0,0,112116,55429,56687,0.494389739198687,0.505610260801313
"LK Altötting","Oberbayern","Bayern",15,4.45966677369867,0,0,0,0,197,569.28,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,112116,55429,56687,0.494389739198687,0.505610260801313
"LK Altötting","Oberbayern","Bayern",16,5.3516001284384,0,0,0,0,197,569.28,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,112116,55429,56687,0.494389739198687,0.505610260801313
"LK Altötting","Oberbayern","Bayern",17,1.78386670947947,0,0,0,0,197,569.28,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,112116,55429,56687,0.494389739198687,0.505610260801313
"LK Altötting","Oberbayern","Bayern",18,4.45966677369867,0,0,0,0,197,569.28,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,112116,55429,56687,0.494389739198687,0.505610260801313
"LK Altötting","Oberbayern","Bayern",19,0,0,0,0,0,197,569.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112116,55429,56687,0.494389739198687,0.505610260801313
"LK Altötting","Oberbayern","Bayern",20,0,0,0,0,0,197,569.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112116,55429,56687,0.494389739198687,0.505610260801313
"LK Altötting","Oberbayern","Bayern",21,0,0,0,0,0,197,569.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112116,55429,56687,0.494389739198687,0.505610260801313
"LK Altötting","Oberbayern","Bayern",22,0.891933354739734,0,0,0,0,197,569.28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,112116,55429,56687,0.494389739198687,0.505610260801313
"LK Altötting","Oberbayern","Bayern",23,0,0,0,0,0,197,569.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112116,55429,56687,0.494389739198687,0.505610260801313
"LK Altötting","Oberbayern","Bayern",24,0.891933354739734,0,0,0,0,197,569.28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,112116,55429,56687,0.494389739198687,0.505610260801313
"LK Altötting","Oberbayern","Bayern",25,0.891933354739734,0,0,0,0,197,569.28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,112116,55429,56687,0.494389739198687,0.505610260801313
"LK Altötting","Oberbayern","Bayern",26,14.2709336758357,0,0,0,0,197,569.28,0,0,7,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,112116,55429,56687,0.494389739198687,0.505610260801313
"LK Altötting","Oberbayern","Bayern",27,1.78386670947947,0,0,0,0,197,569.28,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,112116,55429,56687,0.494389739198687,0.505610260801313
"LK Altötting","Oberbayern","Bayern",28,10.7032002568768,0,0,0,0,197,569.28,1,0,5,1,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,112116,55429,56687,0.494389739198687,0.505610260801313
"LK Altötting","Oberbayern","Bayern",29,24.9741339327125,0,0,0,0,197,569.28,1,2,14,1,1,0,0,0,1,5,3,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,112116,55429,56687,0.494389739198687,0.505610260801313
"LK Altötting","Oberbayern","Bayern",30,13.379000321096,0,0,0,0,197,569.28,0,1,4,2,1,0,0,2,0,4,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,112116,55429,56687,0.494389739198687,0.505610260801313
"LK Altötting","Oberbayern","Bayern",31,26.758000642192,0,0,0,0,197,569.28,1,5,3,5,0,0,0,2,3,6,5,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,112116,55429,56687,0.494389739198687,0.505610260801313
"LK Altötting","Oberbayern","Bayern",32,18.7306004495344,0,0,0,0,197,569.28,0,1,9,7,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,112116,55429,56687,0.494389739198687,0.505610260801313
"LK Altötting","Oberbayern","Bayern",33,8.91933354739734,0,0,0,0,197,569.28,1,0,2,4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,112116,55429,56687,0.494389739198687,0.505610260801313
"LK Altötting","Oberbayern","Bayern",34,10.7032002568768,0,0,0,0,197,569.28,0,2,0,2,1,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,112116,55429,56687,0.494389739198687,0.505610260801313
"LK Altötting","Oberbayern","Bayern",35,8.0274001926576,0,0,0,0,197,569.28,0,0,0,4,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,112116,55429,56687,0.494389739198687,0.505610260801313
"LK Altötting","Oberbayern","Bayern",36,4.45966677369867,0,0,0,0,197,569.28,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,112116,55429,56687,0.494389739198687,0.505610260801313
"LK Altötting","Oberbayern","Bayern",37,2.6758000642192,0,0,0,0,197,569.28,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,112116,55429,56687,0.494389739198687,0.505610260801313
"LK Altötting","Oberbayern","Bayern",38,16.9467337400549,0,0,0,0,197,569.28,0,0,2,8,1,0,0,0,0,1,4,2,1,0,0,0,0,0,0,0,0,19,0,0,0,0,112116,55429,56687,0.494389739198687,0.505610260801313
"LK Altötting","Oberbayern","Bayern",39,44.5966677369867,0,0,0,0,197,569.28,0,2,7,10,5,1,0,0,0,5,12,7,1,0,0,0,0,0,0,0,0,50,0,0,0,0,112116,55429,56687,0.494389739198687,0.505610260801313
"LK Altötting","Oberbayern","Bayern",40,124.870669663563,0,0,0,0,197,569.28,0,3,21,30,17,4,0,2,1,21,26,14,1,0,0,0,0,0,0,0,0,140,0,0,0,0,112116,55429,56687,0.494389739198687,0.505610260801313
"LK Altötting","Oberbayern","Bayern",41,236.362339006029,0,0,0,0,197,569.28,3,7,51,45,28,7,0,3,2,49,43,23,4,0,0,0,0,0,0,0,0,265,0,0,0,0,112116,55429,56687,0.494389739198687,0.505610260801313
"LK Altötting","Oberbayern","Bayern",42,221.199471975454,0,0,0,0,197,569.28,2,5,36,43,21,8,0,7,4,43,52,18,9,0,0,0,0,0,0,0,0,248,0,0,0,0,112116,55429,56687,0.494389739198687,0.505610260801313
"LK Altötting","Oberbayern","Bayern",43,268.47193977666,0,0,0,0,197,569.28,4,10,43,45,20,21,0,4,5,30,53,19,47,0,0,0,0,0,0,0,0,301,0,0,0,0,112116,55429,56687,0.494389739198687,0.505610260801313
"LK Altötting","Oberbayern","Bayern",44,242.605872489208,0,0,0,0,197,569.28,6,8,42,36,20,16,0,5,16,24,49,24,26,0,0,0,0,0,0,0,0,272,0,0,0,0,112116,55429,56687,0.494389739198687,0.505610260801313
"LK Altötting","Oberbayern","Bayern",45,236.362339006029,0,0,0,0,197,569.28,5,13,30,40,13,18,0,7,8,25,41,21,44,0,0,0,0,0,0,0,0,265,0,0,0,0,112116,55429,56687,0.494389739198687,0.505610260801313
"LK Altötting","Oberbayern","Bayern",46,207.820471654358,0,0,0,0,197,569.28,2,5,23,40,15,12,0,1,6,36,50,14,29,0,0,0,0,0,0,0,0,233,0,0,0,0,112116,55429,56687,0.494389739198687,0.505610260801313
"LK Altötting","Oberbayern","Bayern",47,171.251204110029,0,0,0,0,197,569.28,0,2,25,35,21,5,0,0,4,35,35,16,14,0,0,0,0,0,0,0,0,192,0,0,0,0,112116,55429,56687,0.494389739198687,0.505610260801313
"LK Altötting","Oberbayern","Bayern",48,110.599735987727,0.0006689500160548,0,0,0,197,569.28,1,1,16,21,12,6,0,4,4,15,18,14,12,0,0,0,0,0,0,0,0,124,75,0,0,0,112116,55429,56687,0.494389739198687,0.505610260801313
"LK Altötting","Oberbayern","Bayern",49,90.0852688287131,0.0087231082093546,0,0,0,197,569.28,2,4,16,10,8,2,0,1,2,20,19,7,10,0,0,0,0,0,0,0,0,101,903,0,0,0,112116,55429,56687,0.494389739198687,0.505610260801313
"LK Altötting","Oberbayern","Bayern",50,127.546469727782,0.0117646009490171,0,0,0,197,569.28,0,3,9,27,11,6,0,2,5,24,27,16,13,0,0,0,0,0,0,0,0,143,341,0,0,0,112116,55429,56687,0.494389739198687,0.505610260801313
"LK Altötting","Oberbayern","Bayern",51,151.628670305755,0.0166613150665382,0.0006689500160548,0,0,197,569.28,1,2,27,31,16,4,0,0,2,25,41,11,10,0,0,0,0,0,0,0,0,170,549,75,0,0,112116,55429,56687,0.494389739198687,0.505610260801313
"LK Altötting","Oberbayern","Bayern",52,127.546469727782,0.0194441471333262,0.00850904420421706,0,0,197,569.28,1,4,24,22,14,4,0,1,2,10,37,7,17,0,0,0,0,0,0,0,0,143,312,879,0,0,112116,55429,56687,0.494389739198687,0.505610260801313
